Season,Show Title,Resturant,City,State,Business ID,Rating,Error,"Chita, Zabaykalsky Krai, Russia",Latitude,Longitude,
13,Time Tested Treasures,Moseberths Fried Chicken,Portsmouth,Virginia,Moseberths-Chicken-Place-Portsmouth,3.5,40,"Portsmouth, Portsmouth, UK",50.816667,-1.083333,
13,Outside the Box,Joe Squared Pizza,Baltimore,Maryland,Joe-Squared-Pizza-Baltimore,3.5,306,"Baltimore, MD, USA",39.2903848,-76.6121893,
13,Outside the Box,Pepes and Mitos,Dallas,Texas,Pepes-and-Mitos-Mexican-Cafe-Dallas-2,4,272,"Dallas, TX, USA",32.7766642,-96.7969879,
13,Outside the Box,Savoy Cafe and Deli,Santa Barbara,California,Savoy-Cafe-and-Deli-Santa-Barbara,4,219,"Santa Barbara, CA, USA",34.4208305,-119.6981901,
14,Triple D All Stars,Pizzeria Lola,Minneapolis,Minnesota,Pizzeria-Lola-Minneapolis,4.5,435,"Minneapolis, MN, USA",44.977753,-93.2650108,
14,Triple D All Stars,Monument Cafe,Georgetown,Texas,Monument-Cafe-Georgetown,4.5,10,"Georgetown, TX, USA",30.6332618,-97.6779842,
14,Streamlined Sammies,Lukes Inside Out,Austin,Texas,Lukes-Inside-Out-Austin,4.5,186,"Austin, TX, USA",30.267153,-97.7430608,
14,Streamlined Sammies,Smack Shack at The 1029 Bar,Minneapolis,Minnesota,The-1029-Bar-Minneapolis,4,130,"Minneapolis, MN, USA",44.977753,-93.2650108,
14,Streamlined Sammies,Maple and Motor,Dallas,Texas,Maple-and-Motor-Dallas,4,747,"Dallas, TX, USA",32.7766642,-96.7969879,
14,Crankin Up the Classics,Broders Cucina Italiana,Minneapolis,Minnesota,Broders-Cucina-Italiana-Minneapolis,4.5,97,"Minneapolis, MN, USA",44.977753,-93.2650108,
14,Crankin Up the Classics,Chop House Burgers,Arlington,Texas,Chop-House-Burgers-Arlington,3.5,210,"Arlington, VA, USA",38.8799697,-77.1067698,
14,Passin The Baton,Petes Breakfast House,Ventura,California,Petes-Breakfast-House-Restaurant-Ventura,4.5,528,"Ventura, CA, USA",34.274646,-119.2290316,
14,Passin The Baton,Sip and Bite Restaurant,Baltimore,Maryland,Sip-and-Bite-Restaurant-Baltimore,3.5,228,"Baltimore, MD, USA",39.2903848,-76.6121893,
14,Big Time Flavor,Marlas Caribbean Cuisine,Minneapolis,Minnesota,Marlas-Caribbean-Cuisine-Minneapolis,4,122,"Minneapolis, MN, USA",44.977753,-93.2650108,
14,Big Time Flavor,Cane Rosso,Dallas,Texas,Cane-Rosso-Dallas,4,868,"Dallas, TX, USA",32.7766642,-96.7969879,
14,Big Time Flavor,Counter Cafe,Austin,Texas,Counter-Cafe-Austin,3.5,417,"Austin, TX, USA",30.267153,-97.7430608,
14,Unexpected Eats,Smalleys Caribbean Barbeque,Stillwater,Minnesota,Smalleys-Caribbean-Barbeque-Stillwater,4,167,"Stillwater, MN, USA",45.056004,-92.8088443,
14,Unexpected Eats,Johnny Garlics,Santa Rosa,California,Johnny-Garlics-Santa-Rosa,2.5,23,"Santa Rosa, CA, USA",38.440429,-122.7140548,
14,Unexpected Eats,Harveys Hot Dogs II,Portsmouth,Virginia,Harveys-Hot-Dogs-II-Portsmouth,Closed,Error,"Portsmouth, Portsmouth, UK",50.816667,-1.083333,
14,BBQ Road Show,Pecan Lodge,Dallas,Texas,Pecan-Lodge-Dallas,4,352,"Dallas, TX, USA",32.7766642,-96.7969879,
14,BBQ Road Show,John Mulls Meats and Road Kill Grill,Las Vegas,Nevada,John-Mulls-Meats-and-Road-Kill-Grill-Las-Vegas,4.5,406,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,All Vegas All the Time,Naked City Pizza,Las Vegas,Nevada,Naked-City-Pizza-Las-Vegas,4,323,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,All Vegas All the Time,Forte European Tapas Bar and Bistro,Las Vegas,Nevada,Forte-European-Tapas-Bar-and-Bistro-Las-Vegas,4,245,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,All Vegas All the Time,UNLV,Las Vegas,Nevada,UNLV-Las-Vegas,4.5,44,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,Serious Sandwiches,Lolas - A Louisiana Kitchen,Las Vegas,Nevada,Lolas-A-Louisiana-Kitchen-Las-Vegas,4,86,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,Serious Sandwiches,Noble Pig Sandwiches,Austin,Texas,Noble-Pig-Sandwiches-Austin,4.5,478,"Austin, TX, USA",30.267153,-97.7430608,
14,Serious Sandwiches,Casper and Runyons Nook,Saint Paul,Minnesota,Caspers-and-Runyons-Nook-Saint-Paul,4.5,517,"Saint Paul, MN, USA",44.9537029,-93.0899578,
14,International Eats,Bachi Burger,Las Vegas,Nevada,Bachi-Burger-Las-Vegas,4,2119,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,International Eats,Afrah,Richardson,Texas,Afrah-Mediterranean-Restaurant-and-Pastries-Richardson,4,412,"Richardson, TX, USA",32.9483335,-96.7298519,
14,International Eats,Gazalas Place,Manhattan,New York,Gazalas-Place-New-York,3.5,Error,New York,NY,USA,40.7830603,-73.9712488,
14,Belly Up,Hopleaf Bar,Chicago,Illinois,Hopleaf-Bar-Chicago,4,1636,"Chicago, IL, USA",41.8781136,-87.6297982,
14,Belly Up,Foreign and Domestic,Austin,Texas,Foreign-and-Domestic-Austin,3.5,431,"Austin, TX, USA",30.267153,-97.7430608,
14,Dynamic Dishes,Jawaiian Irie Jerk Restaurant,Honolulu,Hawaii,Jawaiian-Irie-Jerk-Restaurant-Honolulu,4.5,312,"Honolulu, HI, USA",21.3069444,-157.8583333,
14,Dynamic Dishes,Taste of Europe,Arlington,Texas,Taste-of-Europe-Arlington-2,4.5,64,"Arlington, VA, USA",38.8799697,-77.1067698,
14,Dynamic Dishes,Yayo Taco,Las Vegas,Nevada,Yayo-Taco-Las-Vegas,3.5,216,"Las Vegas, NV, USA",36.1699412,-115.1398296,
14,Coast to Coast Chow,Camilles on Wheels,Kailua,Hawaii,Camilles-on-Wheels-Kailua,4.5,68,"Kailua, HI, USA",21.4022222,-157.7394444,
14,Coast to Coast Chow,Chicago Brauhaus,Chicago,Illinois,Chicago-Brauhaus-Chicago,3.5,488,"Chicago, IL, USA",41.8781136,-87.6297982,
14,Coast to Coast Chow,Dixie Supply Bakery and Cafe,Charleston,South Carolina,Dixie-Supply-Bakery-and-Cafe-Charleston,3.5,135,"Charleston, SC, USA",32.7764749,-79.9310512,
15,Unconventional Comforts,Heeia Kea Pier General Store and Deli,Kaneohe,Hawaii,Heeia-Kea-Pier-General-Store-and-Deli-Kaneohe,3.5,174,"Kaneohe, HI, USA",21.3996475,-157.7973653,
15,Unconventional Comforts,Rex Italian Foods,Norridge,Illinois,Rex-Italian-Foods-Norridge,4,146,"Norridge, IL, USA",41.9633641,-87.827284,
15,Unconventional Comforts,Memphis Street Cafe,Hernando,Mississippi,Memphis-Street-Cafe-Hernando,4.5,15,"Hernando, Cordoba, Argentina",-32.43333,-63.71667,
15,Goin the Extra Mile,bopNgrill,Chicago,Illinois,bopNgrill-Chicago,4,497,"Chicago, IL, USA",41.8781136,-87.6297982,
15,Goin the Extra Mile,Sweet Home Waimanalo,Waimanalo,Hawaii,Sweet-Home-Waimanalo-Waimanalo,4,280,"Waimanalo, HI 96795, USA",21.3461219,-157.7219293,
15,Savory Standouts,90 Miles Cuban Cafe,Chicago,Illinois,90-Miles-Cuban-Cafe-Chicago,4,602,"Chicago, IL, USA",41.8781136,-87.6297982,
15,Savory Standouts,Davis Pub,Annapolis,Maryland,Davis-Pub-Annapolis,4,144,"Annapolis, MD, USA",38.9784453,-76.4921829,
15,Surf N Turf Jackpot,Memphis Barbecue Co.,Horn Lake,Mississippi,Memphis-Barbecue-Company-Horn-Lake-2,4,203,"Horn Lake, MS, USA",34.9553719,-90.0348139,
15,Surf N Turf Jackpot,Fresh Catch,Honolulu,Hawaii,Fresh-Catch-Honolulu,4,373,"Honolulu, HI, USA",21.3069444,-157.8583333,
15,Massachusetts Madness,Italian Express Pizzeria,East Boston,Massachusetts,Italian-Express-Pizzeria-Boston-2,4,167,Boston,MA,USA,42.3702137,-71.0388601,
15,Massachusetts Madness,Cuttys,Brookline,Massachusetts,Cuttys-Brookline,4,231,"Brookline, MA, USA",42.3317642,-71.1211635,
15,East Coast Comfort,Tupelo,Cambridge,Massachusetts,Tupelo-Cambridge,4,523,"Cambridge, MA, USA",42.3736158,-71.1097335,
15,East Coast Comfort,Pattis Pierogis,Fall River,Massachusetts,Pattis-Pierogis-Fall-River,4.5,117,"Fall River, MA, USA",41.7014912,-71.1550451,
15,East Coast Comfort,Angelos Civito Farnese,Providence,Rhode Island,Angelos-Civita-Farnese-Providence,3.5,98,"Providence, RI, USA",41.8239891,-71.4128343,
15,East Coast Comfort,Mediterraneo Caffe,Providence,Rhode Island,Mediterraneo-Caffe-Providence,3.5,191,"Providence, RI, USA",41.8239891,-71.4128343,
15,Flavortown Medley,South Of Beale (SOB),Memphis,Tennessee,South-Of-Beale-Memphis,4,150,"Memphis, TN, USA",35.1495343,-90.0489801,
15,Flavortown Medley,Big Wave Shrimp Truck,Haleiwa,Hawaii,Big-Wave-ShrimpHaleiwa,4,Error,"Haleiwa, HI, USA",21.5927614,-158.1034112,
15,Flavortown Medley,Chaps Pit Beef,Baltimore,Maryland,Chaps-Pit-Beef-Baltimore,4,554,"Baltimore, MD, USA",39.2903848,-76.6121893,
15,Burgers Noodles and Quahogs,Boston Burger Company,Boston,Massachusetts,Boston-Burger-Company-Boston,4,305,"Boston, MA, USA",42.3600825,-71.0588801,
15,Burgers Noodles and Quahogs,Anthonys Seafood,Middletown,Rhode Island,Anthonys-Seafood-Middletown,4.5,388,"Middletown, CT, USA",41.5623209,-72.6506488,
15,Burgers Noodles and Quahogs,Guerilla Street Food,Saint Louis,Missouri,Guerilla-Street-Food-Saint-Louis,4.5,75,"Saint Louis, MO, USA",38.6270025,-90.1994042,
15,Handcrafted,The Elegant Farmer,Mukwonago,Wisconsin,The-Elegant-Farmer-Mukwonago,4,58,"Mukwonago, WI, USA",42.8666803,-88.3334274,
15,Handcrafted,Italian Corner,East Providence,Rhode Island,Italian-Corner-East-Providence,4.5,81,"East Providence, RI, USA",41.8137116,-71.3700545,
15,All Family All the Time,Anthoninos Taverna,Saint Louis,Missouri,Anthoninos-Taverna-Saint-Louis,4,254,"Saint Louis, MO, USA",38.6270025,-90.1994042,
15,All Family All the Time,Three Angels Diner,Memphis,Tennessee,Three-Angels-Diner-Memphis,3.5,74,"Memphis, TN, USA",35.1495343,-90.0489801,
15,All Family All the Time,Opal Thai Food,Haleiwa,Hawaii,Opal-Thai-Food-Haleiwa,4.5,730,"Haleiwa, HI, USA",21.5927614,-158.1034112,
15,Food Done Right,Aunt Carries,Narragansett,Rhode Island,Aunt-Carries-Restaurant-Narragansett,3,132,"Narragansett, RI, USA",41.4500844,-71.449503,
15,Food Done Right,The Shaved Duck,Saint Louis,Missouri,The-Shaved-Duck-Saint-Louis,4.5,694,"Saint Louis, MO, USA",38.6270025,-90.1994042,
15,Food Done Right,Angelas Cafe,East Boston,Massachusetts,Angelas-Cafe-Boston-3,4,231,Boston,MA,USA,42.3702137,-71.0388601,
15,Pubs and Grub,Dressels Public House,Saint Louis,Missouri,Dressels-Public-House-Saint-Louis,4,221,"Saint Louis, MO, USA",38.6270025,-90.1994042,
15,Pubs and Grub,Outer Banks Brewing Station,Kill Devil Hills,North Carolina,Outer-Banks-Brewing-Station-Kill-Devil-Hills,3.5,380,"Kill Devil Hills, NC, USA",36.0307226,-75.6760101,
15,Pubs and Grub,Edgewood Cafe,Cranston,Rhode Island,Edgewood-Cafe-Cranston,4.5,58,"Cranston, RI, USA",41.7798226,-71.4372796,
15,Turn On Traditional,Kitty Hoynes,Syracuse,New York,Kitty-Hoynes-Irish-Pub-and-restaurant-Syracuse,4,103,"Syracuse, NY, USA",43.0481221,-76.1474244,
15,Turn On Traditional,Espinos Mexican Bar and Grill,Chesterfield,Missouri,Espinos-Mexican-Bar-and-Grill-Chesterfield,3,99,"Chesterfield, Derbyshire, UK",53.235048,-1.421629,
15,Turn On Traditional,Yankee Lobster Company,Boston,Massachusetts,Yankee-Lobster-Fish-Market-Boston,4,615,"Boston, MA, USA",42.3600825,-71.0588801,
16,Authentic Eats,Highway 61 Roadhouse and Kitchen,Webster Groves,Missouri,Hwy-61-Roadhouse-and-Kitchen-Saint-Louis,3.5,174,"Webster Groves, MO, USA",38.5925524,-90.3573389,
16,Authentic Eats,Byblos Mediterranean Cafe,Syracuse,New York,Byblos-Mediterranean-Cafe-Syracuse,4,55,"Syracuse, NY, USA",43.0481221,-76.1474244,
16,Fully Focused,Brine and Bottle,Nags Head,North Carolina,Brine-and-Bottle-Nags-Head,4.5,76,"Nags Head, NC, USA",35.9573922,-75.6240619,
16,Fully Focused,Pastabilities,Syracuse,New York,Pastabilities-Syracuse,4,257,"Syracuse, NY, USA",43.0481221,-76.1474244,
16,Far Out,La Isla Restaurant,Hoboken,New Jersey,La-Isla-Restaurant-Hoboken,4,552,"Hoboken, NJ, USA",40.7439905,-74.0323626,
16,Far Out,Funk n Waffles,Syracuse,New York,Funk-n-Waffles-Syracuse,3.5,150,"Syracuse, NY, USA",43.0481221,-76.1474244,
16,Far Out,Cravings,Duck,North Carolina,Coastal-Cravings-Duck,4,122,Duck,NC,USA,36.169608,-75.755185,
16,Matches Made in Heaven,Ortegaz Southwestern Grill,Manteo,North Carolina,Ortegaz-Manteo-2,4,47,"Manteo, NC 27954, USA",35.9082256,-75.6757302,
16,Matches Made in Heaven,The Smoke Joint,Brooklyn,New York,The-Smoke-Joint-Brooklyn,3.5,676,"Brooklyn, NY, USA",40.6781784,-73.9441579,
16,Savory Sensations,The Weeping Radish,Jarvisburg,North Carolina,Weeping-Radish-Farm-Brewery-Jarvisburg,4,Error,"Jarvisburg, NC 27939, USA",36.202939,-75.8665816,
16,Savory Sensations,Jimmys Diner,Brooklyn,New York,Jimmys-Diner-Brooklyn,4,438,"Brooklyn, NY, USA",40.6781784,-73.9441579,
16,Hometown Haunts,Maries Italian Specialties,Chatham,New Jersey,Maries-Italian-Specialties-Chatham,4,153,"Chatham, Medway, UK",51.380952,0.52213,
16,Hometown Haunts,Darbys Cafe,Olympia,Washington,Darbys-Cafe-Olympia,3,226,"Olympia, WA, USA",47.0378741,-122.9006951,
16,Land to Sea,Empire Brewing Company,Syracuse,New York,Empire-Brewing-Company-Syracuse,3.5,220,"Syracuse, NY, USA",43.0481221,-76.1474244,
16,Land to Sea,Black Pelican Oceanfront Restaurant,Kitty Hawk,North Carolina,Black-Pelican-Kitty-Hawk,3.5,261,"Kitty Hawk, NC, USA",36.0646102,-75.7057346,
16,Land to Sea,Fish Tale Brew Pub,Olympia,Washington,Fish-Tale-Brew-Pub-Olympia,3.5,342,"Olympia, WA, USA",47.0378741,-122.9006951,
16,Decadent Dishes,Crocketts Public House,Puyallup,Washington,Crocketts-Public-House-Puyallup,4,460,"Puyallup, WA, USA",47.1853785,-122.2928974,
16,Decadent Dishes,Pies N Thighs,Brooklyn,New York,Pies-N-Thighs-Brooklyn,4,1661,"Brooklyn, NY, USA",40.6781784,-73.9441579,
16,Eurocentric,Evas European Sweets,Syracuse,New York,Evas-European-Sweets-Syracuse,5,55,"Syracuse, NY, USA",43.0481221,-76.1474244,
16,Eurocentric,Brunos European Restaurant,Tacoma,Washington,Brunos-European-Restaurant-Tacoma,4,127,"Tacoma, WA, USA",47.2528768,-122.4442906,
16,Eurocentric,Hey Meatball,Toronto,Ontario,Hey-Meatball-Toronto,4,138,"Toronto, ON, Canada",43.653226,-79.3831843,
16,Hittin the Grill,Crown Bar,Tacoma,Washington,Crown-Bar-Tacoma,3.5,76,"Tacoma, WA, USA",47.2528768,-122.4442906,
16,Hittin the Grill,The Golden State,Los Angeles,California,The-Golden-State-Los-Angeles,4,1107,"Los Angeles, CA, USA",34.0522342,-118.2436849,
16,Unlikely Partners,Beer Belly,Los Angeles,California,Beer-Belly-Los-Angeles,4,1497,"Los Angeles, CA, USA",34.0522342,-118.2436849,
16,Unlikely Partners,Lakeview Restaurant,Toronto,Ontario,The-Lakeview-Toronto,3.5,247,"Toronto, ON, Canada",43.653226,-79.3831843,
16,Layers of Flavor,Tortugas Lie,Nags Head,North Carolina,Tortugas-Lie-Nags-Head,4,277,"Nags Head, NC, USA",35.9573922,-75.6240619,
16,Layers of Flavor,The Ace,Toronto,Ontario,The-Ace-Toronto,4,88,"Toronto, ON, Canada",43.653226,-79.3831843,
16,Real Deal Roots,Chomp Chomp Nation,Irvine,California,Chomp-Chomp-Nation-Irvine,3.5,183,"Irvine, CA, USA",33.6839473,-117.7946942,
16,Real Deal Roots,Caplanskys,Toronto,Ontario,Caplanskys-Delicatessen-Toronto,3.5,289,"Toronto, ON, Canada",43.653226,-79.3831843,
17,Tacos and Tots,Dirty Oscars Annex,Tacoma,Washington,Dirty-Oscars-Annex-Tacoma,4,458,"Tacoma, WA, USA",47.2528768,-122.4442906,
17,Tacos and Tots,Highland Tavern,Denver,Colorado,Highland-Tavern-Denver,4,297,"Denver, CO, USA",39.7392358,-104.990251,
17,Chicken Chili and Chowder,Sidecar Bar and Grille,Philadelphia,Pennsylvania,The-Sidecar-Bar-and-Grille-Philadelphia,4,447,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,Chicken Chili and Chowder,Chili Johns,Burbank,California,Chili-Johns-Burbank,4,351,"Burbank, CA, USA",34.1808392,-118.3089661,
17,Chicken Chili and Chowder,Stockyards Smokehouse and Larder,Toronto,Ontario,Stockyards-Smokehouse-and-Larder-Toronto,4,466,"Toronto, ON, Canada",43.653226,-79.3831843,
17,Dynamic Duos,Atomic Cowboy,Denver,Colorado,Atomic-Cowboy-Denver,4,230,"Denver, CO, USA",39.7392358,-104.990251,
17,Dynamic Duos,Perk Eatery,Scottsdale,Arizona,Perk-Eatery-Scottsdale,4,251,"Scottsdale, AZ, USA",33.4941704,-111.9260519,
17,Traditional Gone Wild,South Philadelphia Tap Room,Philadelphia,Pennsylvania,South-Philadelphia-Tap-Room-Philadelphia,4,380,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,Traditional Gone Wild,St. Francis,Phoenix,Arizona,St-Francis-Restaurant-Phoenix,4,932,"Phoenix, AZ, USA",33.4483771,-112.0740373,
17,Peppers Pork and Poutine,Barrio Cafe,Phoenix,Arizona,Barrio-Cafe-Phoenix,4,724,"Phoenix, AZ, USA",33.4483771,-112.0740373,
17,Peppers Pork and Poutine,Rosedale Diner,Toronto,Ontario,Rosedale-Diner-Toronto,3,51,"Toronto, ON, Canada",43.653226,-79.3831843,
17,Kings and Queens of Cue,Hops and Pie,Denver,Colorado,Hops-and-Pie-Denver,4,465,"Denver, CO, USA",39.7392358,-104.990251,
17,Kings and Queens of Cue,Bludsos BBQ,Compton,California,Bludsos-BBQ-Compton,4.5,1397,"Compton, CA, USA",33.8958492,-118.2200712,
17,Kings and Queens of Cue,Percy Street Barbecue,Philadelphia,Pennsylvania,Percy-Street-Barbecue-Philadelphia,4,619,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,A Festival of Flavor,Standard Tap,Philadelphia,Pennsylvania,Standard-Tap-Philadelphia,4,546,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,A Festival of Flavor,Curry Corner,Tempe,Arizona,Curry-Corner-Tempe,3.5,273,"Tempe, AZ, USA",33.4255104,-111.9400054,
17,A Festival of Flavor,Prohibition,Denver,Colorado,Prohibition-Denver,4,262,"Denver, CO, USA",39.7392358,-104.990251,
17,Timeless Traditions,Jamaican Jerk Hut,Philadelphia,Pennsylvania,Jamaican-Jerk-Hut-Philadelphia,3,187,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,Timeless Traditions,"""""""""""""""DeFalcos Italian Grocery""""""",Scottsdale,Arizona,DeFalcos-Italian-Grocery-Scottsdale,4.5,619,"Scottsdale, AZ, USA",33.4941704,-111.9260519,
17,Timeless Traditions,CoraFayes Cafe,Denver,Colorado,CoraFayes-Cafe-Denver,4,134,"Denver, CO, USA",39.7392358,-104.990251,
17,From Pound Cake to Pot Pie,Geechee Girl Rice Cafe,Philadelphia,Pennsylvania,Geechee-Girl-Rice-Cafe-Philadelphia,3.5,48,"Philadelphia, PA, USA",39.9525839,-75.1652215,
17,From Pound Cake to Pot Pie,Haggos Organic Taco,Leucadia,California,Haggos-Organic-Taco-Leucadia,4.5,239,"Leucadia,CA,USA,33.0680967,-117.3033709,
17,From Pound Cake to Pot Pie,The Duce,Phoenix,Arizona,The-Duce-Phoenix,3.5,352,"Phoenix, AZ, USA",33.4483771,-112.0740373,
17,L.A. Eats,The Parks Finest BBQ,Los Angeles,California,The-Parks-Finest-BBQ-Los-Angeles,4,909,"Los Angeles, CA, USA",34.0522342,-118.2436849,
17,L.A. Eats,Eastside Market Italian Deli,Los Angeles,California,Eastside-Market-Italian-Deli-Los-Angeles,4.5,641,"Los Angeles, CA, USA",34.0522342,-118.2436849,
17,All San Diego All the Time,Hodads,Ocean Beach,California,Hodads-Ocean-Beach,4,3962,"Ocean Beach, CA,USA,32.7494988,-117.2470353,
17,All San Diego All the Time,OB Noodle House,Ocean Beach,California,OB-Noodle-House-Ocean-San Diego,4,Error,"Ocean Beach, CA,USA,32.7494988,-117.2470353,
17,All San Diego All the Time,Pizzeria Luigi,North Park,California,Pizzeria-Luigi-San-Diego-2,4,606,"North Park,CA,USA,32.745648,-117.129417,
17,From the Heart,Shirleys Tippy Canoe,Troutdale,Oregon,Shirleys-Tippy-Canoe-Troutdale,3.5,151,"Troutdale, OR, USA",45.5392862,-122.3873133,
17,From the Heart,Spiritos Italian Diner,Carlsbad,California,Spiritos-Italian-Diner-Carlsbad,4,176,"Carlsbad, CA, USA",33.1580933,-117.3505939,
17,From the Heart,Nopalito,San Francisco,California,Nopalito-San-Francisco,4,1341,"San Francisco, CA, USA",37.7749295,-122.4194155,
17,Thats Fresh,Pica Pica,San Francisco,California,Pica-Pica-San-Francisco,3.5,59,"San Francisco, CA, USA",37.7749295,-122.4194155,
17,Thats Fresh,Edelweiss Sausage and Delicatessen,Portland,Oregon,Edelweiss-Sausage-and-Delicatessen-Portland,4,114,"Portland, OR, USA",45.5230622,-122.6764816,
18,Neighborhood Knockouts,Crest Cafe,San Diego,California,Crest-Cafe-San-Diego,3.5,722,"San Diego, CA, USA",32.715738,-117.1610838,
18,Neighborhood Knockouts,Show Dogs,San Francisco,California,Show-Dogs-San-Francisco,4,633,"San Francisco, CA, USA",37.7749295,-122.4194155,
18,Neighborhood Knockouts,Industrial Cafe and Saloon,Portland,Oregon,Industrial-Cafe-and-Saloon-Portland,4,118,"Portland, OR, USA",45.5230622,-122.6764816,
18,Meat Lovers Paradise,The Country Cat,Portland,Oregon,The-Country-Cat-Portland,4,18,"Portland, OR, USA",45.5230622,-122.6764816,
18,Servin Up San Francisco,Millers East Coast Deli,San Francisco,California,Millers-East-Coast-Deli-San-Francisco,4,1117,"San Francisco, CA, USA",37.7749295,-122.4194155,
18,Servin Up San Francisco,The Front Porch,San Francisco,California,The-Front-Porch-San-Francisco,4,1878,"San Francisco, CA, USA",37.7749295,-122.4194155,
18,Cannoli Fritters and Wings,Senor Sisig Food Truck,San Francisco,California,Senor-Sisig-San-Francisco-3,4,893,"San Francisco, CA, USA",37.7749295,-122.4194155,
18,Cannoli Fritters and Wings,A Taste of Home Cooking,Wheat Ridge,Colorado,A-Taste-of-Home-Cooking-Wheat-Ridge,3,9,"Wheat Ridge, CO, USA",39.766098,-105.0772063,
18,Cannoli Fritters and Wings,PDX671 Food Trailer,Portland,Oregon,PDX-Six-Seven-OnePortland,4.5,Error,"Portland, OR, USA",45.5230622,-122.6764816,
18,Aces of Authenticity,Casa Chimayo Restaurant,Santa Fe,New Mexico,Casa-Chimayo-Restaurant-Santa-Fe,4,245,"Santa Fe, NM, USA",35.6869752,-105.937799,
18,Aces of Authenticity,Franks Noodle House,Portland,Oregon,Franks-Noodle-House-Portland,4,554,"Portland, OR, USA",45.5230622,-122.6764816,
18,Aces of Authenticity,Torinos,Albuquerque,New Mexico,Torinos-Home-Albuquerque,4,112,"Albuquerque, NM, USA",35.0853336,-106.6055534,
18,Sammies and Stew,Jambo Cafe,Santa Fe,New Mexico,Jambo-Cafe-Santa-Fe,4.5,277,"Santa Fe, NM, USA",35.6869752,-105.937799,
18,Sammies and Stew,Bocadillos,Albuquerque,New Mexico,Bocadillos-Albuquerque,4.5,61,"Albuquerque, NM, USA",35.0853336,-106.6055534,
18,All Kinds of Gobble Gobble,Back Street Bistro,Santa Fe,New Mexico,Back-Street-Bistro-Santa-Fe,4,30,"Santa Fe, NM, USA",35.6869752,-105.937799,
18,All Kinds of Gobble Gobble,Golden Crown Panaderia,Albuquerque,New Mexico,Golden-Crown-Panaderia-Albuquerque,4.5,180,"Albuquerque, NM, USA",35.0853336,-106.6055534,
18,All Kinds of Gobble Gobble,Danny Edwards BBQ,Kansas City,Missouri,Danny-Edwards-BBQ-Kansas-City,4,108,"Kansas City, MO, USA",39.0997265,-94.5785667,
18,Comfort and Soul,Tin Shed Garden Cafe,Portland,Oregon,Tin-Shed-Garden-Portland,4,Error,"Portland, OR, USA",45.5230622,-122.6764816,
18,Comfort and Soul,Nexus Brewery,Albuquerque,New Mexico,Nexus-Brewery-Albuquerque,4,243,"Albuquerque, NM, USA",35.0853336,-106.6055534,
18,Comfort and Soul,BBs Lawnside BBQ,Kansas City,Missouri,B-B-s-Lawnside-BBQ-Kansas-City,4,132,"Kansas City, MO, USA",39.0997265,-94.5785667,
18,Pork Pasta and Barbecue,Succotash,Kansas City,Missouri,Succotash-Kansas-City,3.5,300,"Kansas City, MO, USA",39.0997265,-94.5785667,
18,Pork Pasta and Barbecue,Cupinis,Kansas City,Missouri,Cupinis-Kansas-City,4,140,"Kansas City, MO, USA",39.0997265,-94.5785667,
18,Pork Pasta and Barbecue,The Cube,Albuquerque,New Mexico,The-Cube-Albuquerque,3.5,177,"Albuquerque, NM, USA",35.0853336,-106.6055534,
18,South of the Border,Asi y Asado,Cabo San Lucas,Mexico,Asi-y-Asado-Cabo-San-Lucas,3.5,6,"Cabo San Lucas, Baja California Sur, Mexico",22.8905327,-109.9167371,
18,South of the Border,Solomons Landing,Cabo San Lucas,Mexico,Solomons-Landing-Restaurant-Cabo-San-Lucas,4,39,"Cabo San Lucas, Baja California Sur, Mexico",22.8905327,-109.9167371,
18,South of the Border,Tiki Bar,Cabo San Lucas,Mexico,Tiki-Bar-Cabo-San-Lucas,4.5,7,"Cabo San Lucas, Baja California Sur, Mexico",22.8905327,-109.9167371,
18,Tennessee Holiday Traditions,Center Point Pit Barbecue,Hendersonville,Tennessee,Center-Point-Barbecue-Hendersonville,3.5,59,"Hendersonville, NC, USA",35.3187279,-82.4609528,
18,Tennessee Holiday Traditions,Mas Tacos por Favor,Nashville,Tennessee,Mas-Tacos-Nashville,4.5,375,"Nashville, TN, USA",36.1626638,-86.7816016,
18,Family Time,The Grilled Cheeserie,Nashville,Tennessee,The-Grilled-Cheeserie-Nashville,4,107,"Nashville, TN, USA",36.1626638,-86.7816016,
18,Family Time,Caffe Nonna,Nashville,Tennessee,Caffe-Nonna-Nashville,4,115,"Nashville, TN, USA",36.1626638,-86.7816016,
18,Family Time,Blue Koi,Kansas City,Missouri,Blue-Koi-Kansas-City,4,240,"Kansas City, MO, USA",39.0997265,-94.5785667,
18,Soup Salad and Seafood,Pot Pie,Kansas City,Missouri,PotPie-Kansas-City,4,226,"Kansas City, MO, USA",39.0997265,-94.5785667,
